system,pattern,workload,chunks,repetition,ref_makespan_s,wms_makespan_s,overhead_s,overhead_pct,ratio,ref_compute_phase_s,wms_compute_phase_s,wms_task_span_s,wms_gen_to_pre_s,wms_pre_to_comp_s,wms_comp_to_post_s,wms_pre_to_split_s,wms_split_to_comp_s,wms_comp_to_agg_s,wms_agg_to_post_s,wms_start_spread_s
Merlin,Scatter-Gather,medium,1,1,43.188240389,45.136974514,1.948734125,4.512186900,1.045121869,42.950294696,42.501924884,43.227385794,0.139029597,,,0.134500995,0.133802266,0.175518688,0.134415899,0.000000000
Merlin,Scatter-Gather,medium,1,2,42.872945346,45.212411398,2.339466052,5.456742086,1.054567421,42.629980252,42.550228025,43.283247676,0.138200240,,,0.135503102,0.135236355,0.179188161,0.136187718,0.000000000
Merlin,Scatter-Gather,medium,1,3,42.363122698,45.062271636,2.699148938,6.371458868,1.063714589,42.113583680,42.411532029,43.135101304,0.137369910,,,0.133636138,0.134039572,0.175613010,0.134771751,0.000000000
Merlin,Scatter-Gather,medium,1,4,42.940183336,45.193828048,2.253644712,5.248335095,1.052483351,42.697472821,42.543458090,43.267066096,0.137407229,,,0.134368737,0.134128740,0.174488813,0.134729260,0.000000000
Merlin,Scatter-Gather,medium,1,5,42.122439687,44.547769485,2.425329798,5.757809415,1.057578094,41.875849472,41.880082786,42.615922990,0.139919619,,,0.135891052,0.136563571,0.180504800,0.134596542,0.000000000
Merlin,Scatter-Gather,medium,2,1,21.861597720,23.887423449,2.025825729,9.266595035,1.092665950,21.635925421,21.163563001,21.946451546,0.138773586,,,0.134843687,0.164170132,0.186569923,0.148503314,0.049927775
Merlin,Scatter-Gather,medium,2,2,22.107308808,24.024573779,1.917264971,8.672538967,1.086725390,21.631712412,21.290246189,22.066857656,0.134643300,,,0.133242752,0.159740500,0.185670374,0.153275328,0.051768286
Merlin,Scatter-Gather,medium,2,3,21.914759304,24.374239939,2.459480635,11.222941584,1.112229416,21.690511070,21.638173403,22.418019353,0.137516362,,,0.155410114,0.160552964,0.182393346,0.134053776,0.050273619
Merlin,Scatter-Gather,medium,2,4,21.925945464,23.977688376,2.051742912,9.357602916,1.093576029,21.706786399,21.272323146,22.032635427,0.138211693,,,0.134149526,0.159998465,0.183407271,0.134659328,0.050378747
Merlin,Scatter-Gather,medium,2,5,21.756135331,24.086546766,2.330411435,10.711513785,1.107115138,21.539384898,21.391046141,22.146284242,0.135992027,,,0.133247040,0.159518422,0.184991348,0.132074329,0.050242430
Merlin,Scatter-Gather,medium,4,1,11.139382521,13.845207773,2.705825252,24.290621557,1.242906216,10.919924788,11.010238316,11.802110160,0.134120457,,,0.133971670,0.184745841,0.193956388,0.133058313,0.079880319
Merlin,Scatter-Gather,medium,4,2,11.692271815,13.012386305,1.320114490,11.290487519,1.112904875,11.471856858,10.877247372,11.644871201,0.135024863,,,0.134880936,0.165853234,0.187071975,0.132349395,0.060700018
Merlin,Scatter-Gather,medium,4,3,13.050754624,13.120841606,0.070086982,0.537033942,1.005370339,12.832902819,10.917949563,11.681353339,0.133085511,,,0.132163906,0.163385060,0.189592721,0.133307318,0.115599168
Merlin,Scatter-Gather,medium,4,4,11.006469174,13.807514231,2.801045057,25.449079198,1.254490792,10.786325008,11.081131516,11.850264246,0.137664912,,,0.133099052,0.164348746,0.189836587,0.132093427,0.113482551
Merlin,Scatter-Gather,medium,4,5,11.239998907,13.042252182,1.802253275,16.034283365,1.160342834,11.022673303,10.897428833,11.717179067,0.134437275,,,0.134772139,0.165912526,0.238200274,0.133376832,0.152378776
Merlin,Scatter-Gather,long,1,1,196.654614632,197.138796830,0.484182198,0.246209426,1.002462094,196.410214816,194.417739173,195.145051578,0.135898859,,,0.134997073,0.134965584,0.177575522,0.135047983,0.000000000
Merlin,Scatter-Gather,long,1,2,198.502531666,208.078341776,9.575810110,4.824024172,1.048240242,198.256201261,205.401750064,206.131314712,0.139327254,,,0.136112575,0.133474936,0.178534454,0.133571523,0.000000000
Merlin,Scatter-Gather,long,1,3,194.692510582,198.435981472,3.743470890,1.922760603,1.019227606,194.436991376,195.777848999,196.512327715,0.137856114,,,0.134122012,0.136104930,0.182779432,0.135258798,0.000000000
Merlin,Scatter-Gather,long,2,1,98.349460502,102.012001455,3.662540953,3.724007162,1.037240072,98.102845221,99.249473720,100.038333531,0.137507388,,,0.135748596,0.162553720,0.208705757,0.134073010,0.049576691
Merlin,Scatter-Gather,long,2,2,98.459097349,103.719332484,5.260235135,5.342558765,1.053425588,98.209314130,100.970931414,101.752018216,0.136656904,,,0.133702340,0.159334304,0.208053251,0.133197730,0.052526937
Merlin,Scatter-Gather,long,2,3,99.369350858,102.148149532,2.778798674,2.796434363,1.027964344,99.123947495,99.434816918,100.229874783,0.136955299,,,0.133077120,0.164414424,0.208206374,0.139918792,0.046299613
Merlin,Scatter-Gather,long,4,1,51.546282769,52.484188014,0.937905245,1.819540022,1.018195400,51.297865147,49.716746022,50.525528309,0.139512069,,,0.135736738,0.165901520,0.219546912,0.135262117,0.099203494
Merlin,Scatter-Gather,long,4,2,50.862760842,52.511599315,1.648838473,3.241740019,1.032417400,50.614189701,49.788979800,50.587536095,0.136248231,,,0.134142643,0.165810565,0.216322927,0.133537882,0.099386589
Merlin,Scatter-Gather,long,4,3,50.354972603,53.131117729,2.776145126,5.513149909,1.055131499,50.105648745,50.380132225,51.186292715,0.136216091,,,0.134610386,0.165094597,0.221895221,0.135506972,0.048368244
