system,workflow_pattern,workload,chunks,repetition,run_kind,task_name,task_start_ns,task_end_ns,task_duration_seconds
nextflow,pipeline,long,1,2,nextflow,generate_input,1783638235506065797,1783638235507772999,0.001707202
nextflow,pipeline,long,1,2,nextflow,preprocess,1783638235629505912,1783638235631297934,0.001792022
nextflow,pipeline,long,1,2,nextflow,compute_1,1783638235718986954,1783638427976791359,192.257804405
nextflow,pipeline,long,1,2,nextflow,postprocess,1783638428116340849,1783638428118067321,0.001726472
