system,pattern,workload,chunks,repetition,ref_makespan_s,wms_makespan_s,overhead_s,overhead_pct,ratio,ref_compute_phase_s,wms_compute_phase_s,wms_task_span_s,wms_gen_to_pre_s,wms_pre_to_comp_s,wms_comp_to_post_s,wms_pre_to_split_s,wms_split_to_comp_s,wms_comp_to_agg_s,wms_agg_to_post_s,wms_start_spread_s
aiida,scatter_gather,medium,2,1,23.104861,51.755933,28.651072,124.004520,2.240045,22.887823,23.689000,45.701668,4.032128,,,4.108115,5.253168,4.541539,4.066152,0.115981
aiida,scatter_gather,medium,2,2,23.239903,51.482551,28.242648,121.526533,2.215265,23.005464,23.585192,45.520626,4.084106,,,4.073470,5.127829,4.439096,4.198945,0.104119
aiida,scatter_gather,medium,2,3,25.022258,51.463752,26.441494,105.671897,2.056719,24.803543,23.276896,45.240071,4.053704,,,4.163348,5.193675,4.461559,4.080161,0.120136
aiida,scatter_gather,medium,2,4,23.422716,51.426902,28.004186,119.559941,2.195599,23.204271,23.514385,45.550415,4.054070,,,4.057674,5.258175,4.440704,4.214108,0.120027
aiida,scatter_gather,medium,2,5,23.289102,51.522197,28.233095,121.228780,2.212288,23.074181,23.508424,45.522455,3.999262,,,4.160228,5.157814,4.557410,4.128057,0.103968
aiida,scatter_gather,medium,4,1,11.940532,43.688951,31.748418,265.887795,3.658878,11.720797,14.789625,37.647809,4.017520,,,4.205897,5.437094,5.019444,4.162606,2.805003
aiida,scatter_gather,medium,4,2,11.954861,44.007935,32.053074,268.117490,3.681175,11.737286,14.648237,37.959100,4.152232,,,4.050733,5.444485,5.444018,4.204050,2.932021
aiida,scatter_gather,medium,4,3,11.997690,44.079975,32.082285,267.403858,3.674039,11.777296,15.081382,38.005894,4.130738,,,4.066856,5.486646,5.113046,4.112428,3.077919
aiida,scatter_gather,medium,4,4,12.011334,43.737863,31.726530,264.138274,3.641383,11.791151,15.080822,37.780296,4.060269,,,4.115835,5.427647,4.929546,4.151443,3.089084
aiida,scatter_gather,medium,4,5,12.119013,44.161094,32.042081,264.395132,3.643951,11.896606,14.665256,38.055010,4.121483,,,4.130427,5.462320,5.515219,4.145776,2.994988
aiida,scatter_gather,long,1,1,215.722241,245.914750,30.192508,13.996011,1.139960,215.489318,219.459603,239.673769,4.019607,,,4.068587,4.161990,3.853518,4.100836,0.000000
aiida,scatter_gather,long,1,2,211.484635,237.230024,25.745389,12.173645,1.121736,211.253108,210.435439,230.978746,4.194077,,,4.094788,4.192864,3.999628,4.052632,0.000000
aiida,scatter_gather,long,1,3,208.976722,241.595329,32.618607,15.608728,1.156087,208.743613,213.154586,235.280125,4.161444,,,4.048598,5.751618,4.031217,4.123087,0.000000
aiida,scatter_gather,long,2,1,106.382976,137.048953,30.665977,28.826019,1.288260,106.143673,109.005538,130.861360,4.035786,,,4.096886,5.177307,4.401070,4.133521,0.108066
aiida,scatter_gather,long,2,2,106.531448,135.926861,29.395413,27.593179,1.275932,106.295200,107.959873,129.928423,4.084442,,,4.177336,5.205432,4.380199,4.109658,0.112990
aiida,scatter_gather,long,2,3,108.453845,134.275048,25.821202,23.808471,1.238085,108.220346,106.409385,128.154386,4.124958,,,4.112445,5.155298,4.227324,4.113298,0.104990
aiida,scatter_gather,long,4,1,54.360134,87.310371,32.950237,60.614710,1.606147,54.119482,58.337285,81.295017,4.065298,,,4.056970,5.523346,5.183141,4.114247,3.155930
aiida,scatter_gather,long,4,2,54.219493,86.256351,32.036858,59.087344,1.590873,53.979708,57.472912,80.260821,4.009960,,,4.027648,5.388723,4.889976,4.456859,2.992879
aiida,scatter_gather,long,4,3,54.813914,85.717410,30.903496,56.378927,1.563789,54.579515,57.061180,79.779998,4.096358,,,4.072868,5.383263,5.072565,4.078929,3.023891
