system;pattern;workload;chunks;repetition;ref_makespan_s;wms_makespan_s;overhead_s;overhead_pct;ratio;ref_compute_phase_s;wms_compute_phase_s;wms_task_span_s;wms_gen_to_pre_s;wms_pre_to_comp_s;wms_comp_to_post_s;wms_pre_to_split_s;wms_split_to_comp_s;wms_comp_to_agg_s;wms_agg_to_post_s;wms_start_spread_s
streamflow;scatter_gather;medium;1;1;42.398838326;46.225282008;3.826443682;9.024878589;1.090248786;42.143139978;42.573360107;42.917012892;0.056733618;;;0.054621792;0.058654598;0.117480712;0.055660484;0.000000000
streamflow;scatter_gather;medium;1;2;42.867206328;47.595206934;4.728000606;11.029411551;1.110294116;42.609121622;43.866482920;44.208282905;0.056791587;;;0.053502909;0.057665633;0.117047580;0.056301534;0.000000000
streamflow;scatter_gather;medium;1;3;43.027452186;46.714780963;3.687328777;8.569712102;1.085697121;42.768301276;43.027046275;43.367792966;0.055315759;;;0.053445988;0.057005862;0.117817800;0.056649610;0.000000000
streamflow;scatter_gather;medium;1;4;43.739816165;45.609970512;1.870154347;4.275633761;1.042756338;43.479696547;41.851203267;42.194231664;0.056825037;;;0.054187388;0.057655314;0.118169862;0.055706873;0.000000000
streamflow;scatter_gather;medium;1;5;43.073984680;46.337283635;3.263298955;7.576032214;1.075760322;42.819525288;42.544273860;42.883233537;0.056301985;;;0.054635450;0.057632524;0.114938872;0.054961864;0.000000000
streamflow;scatter_gather;medium;2;1;24.567235048;25.147606232;0.580371184;2.362378927;1.023623789;24.323490019;21.423366826;21.768489838;0.056541871;;;0.053292851;0.059810520;0.122161840;0.052775039;0.006000546
streamflow;scatter_gather;medium;2;2;21.981348449;25.020763113;3.039414664;13.827243907;1.138272439;21.724022212;21.271422058;21.630560521;0.056155277;;;0.053823183;0.061686160;0.133672931;0.053251821;0.003765282
streamflow;scatter_gather;medium;2;3;21.558696029;25.149609302;3.590913273;16.656449297;1.166564493;21.318428816;21.527179443;21.898721634;0.055588266;;;0.054382294;0.062060065;0.143845362;0.055118723;0.004277603
streamflow;scatter_gather;medium;2;4;21.841964690;26.182003674;4.340038984;19.870185880;1.198701859;21.604758871;22.347116239;22.776654307;0.056159457;;;0.053497148;0.061298496;0.176178369;0.081867096;0.004160975
streamflow;scatter_gather;medium;2;5;21.671588056;25.086383346;3.414795290;15.757014581;1.157570146;21.363417012;21.466880407;21.844266672;0.056276874;;;0.053454748;0.063050908;0.149446324;0.054616200;0.003988538
streamflow;scatter_gather;medium;4;1;11.033648671;14.730885719;3.697237048;33.508743644;1.335087436;10.784707146;10.841414006;11.257221534;0.057831260;;;0.053910121;0.064387658;0.185344092;0.053706108;0.019526286
streamflow;scatter_gather;medium;4;2;11.241756392;14.598404203;3.356647811;29.858748881;1.298587489;10.995144930;10.781363474;11.194933227;0.056920047;;;0.054538734;0.063770139;0.182464618;0.055248654;0.019496034
streamflow;scatter_gather;medium;4;3;11.056577077;14.699122604;3.642545527;32.944603938;1.329446039;10.813573389;10.769118097;11.177617489;0.056777040;;;0.054243849;0.061855990;0.181580642;0.053421312;0.017093582
streamflow;scatter_gather;medium;4;4;11.062187849;14.875397869;3.813210020;34.470667757;1.344706678;10.817909561;11.017737121;11.430673931;0.056360016;;;0.054352657;0.062334761;0.184978407;0.054294788;0.019317957
streamflow;scatter_gather;medium;4;5;11.005760808;15.252304773;4.246543965;38.584737931;1.385847379;10.760855331;11.347000504;11.756304292;0.057512987;;;0.053556919;0.060476291;0.183576180;0.053547600;0.018362752
streamflow;scatter_gather;long;1;1;197.025910914;202.378911301;5.353000387;2.716901732;1.027169017;196.769991611;198.610867064;198.954209248;0.056094954;;;0.053243850;0.057014399;0.121314400;0.055175969;0.000000000
streamflow;scatter_gather;long;1;2;196.477383372;199.775162946;3.297779574;1.678452511;1.016784525;196.220721811;196.129438171;196.474854854;0.056360100;;;0.053902378;0.063667757;0.114631480;0.056365795;0.000000000
streamflow;scatter_gather;long;1;3;196.789074264;202.163771089;5.374696825;2.731196762;1.027311968;196.532796697;198.376849591;198.722674784;0.056234445;;;0.053898001;0.057718302;0.121890039;0.055582493;0.000000000
streamflow;scatter_gather;long;2;1;99.979380565;102.376101319;2.396720754;2.397215046;1.023972150;99.720948822;98.645303416;99.019598021;0.056244725;;;0.053531147;0.062072754;0.146451341;0.055438687;0.004304223
streamflow;scatter_gather;long;2;2;97.804557626;108.144566656;10.340009030;10.572113694;1.105721137;97.546811089;104.229229166;104.777985750;0.055830161;;;0.052552492;0.061814297;0.323452524;0.054559279;0.003791781
streamflow;scatter_gather;long;2;3;102.238326349;106.827308728;4.588982379;4.488514770;1.044885148;101.978318715;103.159274198;103.539675675;0.056151685;;;0.054859554;0.061761547;0.152413012;0.054661868;0.005242938
streamflow;scatter_gather;long;4;1;49.707855242;54.617837532;4.909982290;9.877678823;1.098776788;49.442584942;50.805213949;51.237452866;0.055925476;;;0.053952907;0.061737295;0.205742796;0.054253833;0.018085588
streamflow;scatter_gather;long;4;2;49.710576799;53.595329720;3.884752921;7.814741190;1.078147412;49.446068050;49.783909407;50.226596435;0.057632610;;;0.054779095;0.064185818;0.208326197;0.057097218;0.017743273
streamflow;scatter_gather;long;4;3;50.417630032;53.591623396;3.173993364;6.295403735;1.062954037;50.153780981;49.851519386;50.283000334;0.057500193;;;0.053526724;0.063666386;0.202272322;0.053888404;0.017065354
