system,pattern,workload,chunks,ref_makespan_s,wms_makespan_s,overhead_s,overhead_pct,ratio,ref_compute_phase_s,wms_compute_phase_s
aiida,pipeline,short,1,4.084300,7.668644,3.584344,87.759077,1.877591,,
aiida,pipeline,medium,1,51.298963,54.758856,3.459893,6.744567,1.067446,,
aiida,scatter_gather,short,1,4.314847,9.641685,5.326838,123.453694,2.234537,4.091644,4.077825
aiida,scatter_gather,short,2,2.289952,7.926831,5.636879,246.157081,3.461571,2.065433,2.098985
aiida,scatter_gather,short,4,1.267477,7.618762,6.351285,501.096667,6.010967,1.037119,1.571805
aiida,scatter_gather,medium,1,53.317424,58.555869,5.238445,9.825015,1.098250,53.086014,53.006264
aiida,scatter_gather,medium,2,27.139846,33.032618,5.892772,21.712621,1.217126,26.884458,27.137789
aiida,scatter_gather,medium,4,13.679564,20.369439,6.689875,48.904154,1.489042,13.444005,14.417413
