system,workflow_pattern,workload,chunks,repetition,run_kind,task_name,task_start_ns,task_end_ns,task_duration_seconds
nextflow,scatter_gather,medium,4,1,nextflow,generate_input,1783181311795571000,1783181311795959000,0.000388
nextflow,scatter_gather,medium,4,1,nextflow,preprocess,1783181311910668000,1783181311911226000,0.000558
nextflow,scatter_gather,medium,4,1,nextflow,split,1783181312001221000,1783181312007285000,0.006064
nextflow,scatter_gather,medium,4,1,nextflow,compute_1,1783181312117076000,1783181327367361000,15.250285
nextflow,scatter_gather,medium,4,1,nextflow,compute_2,1783181312116402000,1783181327403773000,15.287371
nextflow,scatter_gather,medium,4,1,nextflow,compute_3,1783181312121823000,1783181327421844000,15.300021
nextflow,scatter_gather,medium,4,1,nextflow,compute_4,1783181312110530000,1783181326560035000,14.449505
nextflow,scatter_gather,medium,4,1,nextflow,aggregate,1783181327534076000,1783181327535096000,0.00102
nextflow,scatter_gather,medium,4,1,nextflow,postprocess,1783181327607753000,1783181327608363000,0.00061
